Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
PMM UBS MARABAIXO,6585604,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA QUATRO,S/N,,ESQUINA C AV 04,MARABAIXO II,68909870,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306585604&VEstado=16&VCodMunicipio=160030,1600306585604,16,160030,53ff81e50c40475962020998
PMM UNID B SAUDE DO CABRALZINHO,3231046,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA A,02,,CONJUNTO,CABRALZINHO,68906790,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303231046&VEstado=16&VCodMunicipio=160030,1600303231046,16,160030,53ff81e60c40475962020999
PMM UBS CIDADE NOVA,2021005,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA BEIRA RIO,01,(96)2236183,,CIDADE NOVA I,68905780,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021005&VEstado=16&VCodMunicipio=160030,1600302021005,16,160030,53ff81e60c4047596202099a
PMM U B S VILA PROGR DO BAILIQUE,2019876,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO DO BAILIQUE,01,(96)2131109,,BAILIQUE,68913000,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019876&VEstado=16&VCodMunicipio=160030,1600302019876,16,160030,53ff81e60c4047596202099b
PMM U B S TESSALONICA,2020033,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO DO MARUANUM,01,(96)2131109,,DISTRITO DO MARUANUM,68913000,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020033&VEstado=16&VCodMunicipio=160030,1600302020033,16,160030,53ff81e60c4047596202099c
PMM U B S SAO PEDRO DOS BOIS,2019841,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,COMUNIDADE SAO PEDRO DOS BOIS,01,(96)2131109,,DISTRITO DA PEDREIRA,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019841&VEstado=16&VCodMunicipio=160030,1600302019841,16,160030,53ff81e70c4047596202099d
PMM U B S SAO JOAQUIM DO PACUI,2019914,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO DE PACUI,01,(96)2131109,,DISTRITO DO PACUI,68900909,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019914&VEstado=16&VCodMunicipio=160030,1600302019914,16,160030,53ff81e70c4047596202099e
PMM U B S SANTO ANT DA PEDREIRA,2019744,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,SANTO ANTONIO DA PEDREIRA,01,(96)2131109,,SANTANTPEDREIRA,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019744&VEstado=16&VCodMunicipio=160030,1600302019744,16,160030,53ff81e80c4047596202099f
PMM U B S SANTA LUZIA DO PACUI,2019825,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,SANTA LUZIA DO PACUI,01,(96)2131109,,DISTRITO DE PACUI,68900909,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019825&VEstado=16&VCodMunicipio=160030,1600302019825,16,160030,53ff81e80c404759620209a0
PMM U B S RD HOZANAN DE SOUZA,2021056,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA HILDEMAR MAIA,3710,(96)2412510,,MUCA,68902335,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021056&VEstado=16&VCodMunicipio=160030,1600302021056,16,160030,53ff81e90c404759620209a1
PMM U B S PERPETUO SOCORRO,2021374,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA RIO XINGU,01,,,PERPETUO SOCORRO,68905560,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021374&VEstado=16&VCodMunicipio=160030,1600302021374,16,160030,53ff81e90c404759620209a2
PMM U B S PEDRO BARROS MONTEIRO,2021196,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,PASSAGEM DONA MARCIA,445,,,DISTRITO DE FAZENDIN,68903197,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021196&VEstado=16&VCodMunicipio=160030,1600302021196,16,160030,53ff81e90c404759620209a3
PMM U B S L B FONTOURA,3011305,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA INSPETOR AIMORES,191,,,JARDIM MARCO ZERO,68903290,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303011305&VEstado=16&VCodMunicipio=160030,1600303011305,16,160030,53ff81ea0c404759620209a4
PMM U B S NOVO HORIZONTE,2022044,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AV ALVARO CARVALHO BARBOSA,2246,( ),,NOVO HORIZONTE I,68909815,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302022044&VEstado=16&VCodMunicipio=160030,1600302022044,16,160030,53ff81ea0c404759620209a5
PMM U B S DR RUBIM B ARONOVITCH,2020580,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVN 6 DE SETEMBRO,212,(96) 2131227,,ST INES,68901520,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020580&VEstado=16&VCodMunicipio=160030,1600302020580,16,160030,53ff81eb0c404759620209a6
PMM U B S INFRAERO II,2021188,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVN CARLOS LINS CORTES,161,(96)2512670,,INFRAERO II,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021188&VEstado=16&VCodMunicipio=160030,1600302021188,16,160030,53ff81eb0c404759620209a7
PMM U B S DR MARCELO CANDIA,2020599,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA VEREADOR JULIO MARIA P PEREIRA,1329,(96)2131115,,JARDIM FELICIDADE I,68909000,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020599&VEstado=16&VCodMunicipio=160030,1600302020599,16,160030,53ff81eb0c404759620209a8
PMM U B S DR LELIO SILVA,2020602,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA JOSE VALENTE DOS SANTOS,126,(96)2423110,,NOVO BURITIZAL,68904250,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020602&VEstado=16&VCodMunicipio=160030,1600302020602,16,160030,53ff81ec0c404759620209a9
PMM U B S DR ALVARO P CORREA,2020718,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVN ARMANDO TUPA,110,(96)2126164,,SAO LAZARO,68908560,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020718&VEstado=16&VCodMunicipio=160030,1600302020718,16,160030,53ff81ec0c404759620209aa
PMM U B S DO CURIAU,2020025,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,CURIAU,01,(96)2131109,,CURIAU,68912300,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020025&VEstado=16&VCodMunicipio=160030,1600302020025,16,160030,53ff81ed0c404759620209ab
PMM U B S DO LONTRA,2020041,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,LONTRA DA PEDREIRA,1,(96)2131109,,DISTRITO DA PEDREIRA,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020041&VEstado=16&VCodMunicipio=160030,1600302020041,16,160030,53ff81ed0c404759620209ac
PMM U B S DOS CONGOS,2021358,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVN CLAUDOMIRO DE MORAES,340,(96)2126212,,CONGOS,68904400,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021358&VEstado=16&VCodMunicipio=160030,1600302021358,16,160030,53ff81ed0c404759620209ad
PMM U B S DAS PEDRINHAS,2020696,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,RUA JOAO CASTRO SUSSUARANA,01,,,JARDIM EQUATORIAL,68903006,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020696&VEstado=16&VCodMunicipio=160030,1600302020696,16,160030,53ff81ee0c404759620209ae
PMM U B S DO AMBE,2020009,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,PEDREIRA,01,(96)2131109,,DISTRITO DA PEDREIRA,68912350,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302020009&VEstado=16&VCodMunicipio=160030,1600302020009,16,160030,53ff81ee0c404759620209af
PMM U B S CONCEICAO R MOITA,2021366,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVN RAIMUNDO PEQUILO GOES DE ALMEIDA,0294,(96)2126162,,NOVA ESPERANCA,68901610,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021366&VEstado=16&VCodMunicipio=160030,1600302021366,16,160030,53ff81ef0c404759620209b0
PMM U B S CARMO DO MARUANUM,2019973,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,MARUANUM,01,(96)2131109,,MARUANUM,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019973&VEstado=16&VCodMunicipio=160030,1600302019973,16,160030,53ff81ef0c404759620209b1
PMM U B S CORACAO,3011240,,PREFEITURA MUNICIPL DE MACAPA,--,JURÍDICA,AV PROFESSORA NEUZA AMARAL,1163,,VILA DO CORACAO,CORACAO,68909876,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303011240&VEstado=16&VCodMunicipio=160030,1600303011240,16,160030,53ff81ef0c404759620209b2
PMM U B S BRASIL NOVO,3014614,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AVENIDA ABACATAL,177,,,BRASIL NOVO,68909301,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303014614&VEstado=16&VCodMunicipio=160030,1600303014614,16,160030,53ff81f00c404759620209b3
PMM U B S ARIRI,2019833,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,MARUANUM,01,(96)2131109,,DISTRITO DO MARUANUM,68906970,MACAPA - IBGE - 160030,AP,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019833&VEstado=16&VCodMunicipio=160030,1600302019833,16,160030,53ff81f00c404759620209b4
PMM P S TRACAJATUBA I,2019906,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,TRACAJATUBA I PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019906&VEstado=16&VCodMunicipio=160030,1600302019906,16,160030,53ff81f10c404759620209b5
PMM P S TORRAO DO MATAPI,2019981,,PREFEITURA MUNICIPAL DE SAUDE,--,JURÍDICA,MATAPI,01,(96)2131109,,MATAPI,68906970,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019981&VEstado=16&VCodMunicipio=160030,1600302019981,16,160030,53ff81f10c404759620209b6
PMM P S SAO TOME,2019930,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO DO PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019930&VEstado=16&VCodMunicipio=160030,1600302019930,16,160030,53ff81f10c404759620209b7
PMM P S SAO PEDRO DO CARANA,2019957,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,MATAPI,01,(96)2131109,,MATAPI,68906970,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019957&VEstado=16&VCodMunicipio=160030,1600302019957,16,160030,53ff81f20c404759620209b8
PMM P S SAO SEBAST DA BOA VISTA,2019949,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,SAO SEBASTIAO DA BOA VISTA,01,(96)2131109,,PACUI,68906970,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019949&VEstado=16&VCodMunicipio=160030,1600302019949,16,160030,53ff81f30c404759620209b9
PMM P S SAO FRANC DO ALTO,2019779,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,SAO FRANCISCO DO ALTO DO PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019779&VEstado=16&VCodMunicipio=160030,1600302019779,16,160030,53ff81f30c404759620209ba
PMM P S N S DO DESTERRO,2019817,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,NOSSA SENHORA DO DESTERRO,01,(96)2131109,,DESTERRO,68906970,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019817&VEstado=16&VCodMunicipio=160030,1600302019817,16,160030,53ff81f30c404759620209bb
PMM P S SAO BENEDITO DO PACUI,2019795,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,REGIAO DO PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019795&VEstado=16&VCodMunicipio=160030,1600302019795,16,160030,53ff81f40c404759620209bc
PMM P S LIBERDADE DO PACUI,2019809,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,LIBERDADE DO PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019809&VEstado=16&VCodMunicipio=160030,1600302019809,16,160030,53ff81f50c404759620209bd
PMM P S LIMAO DO CURUA,2019752,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,LIMAO DO CURUA BAILIQUE,01,(96)2131109,,LIMAO DO CURUA,68913000,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019752&VEstado=16&VCodMunicipio=160030,1600302019752,16,160030,53ff81f50c404759620209be
PMM P S FREGUESIA DO BAILIQUE,2019892,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,BAILIQUE,01,(96)2131109,,BAILIQUE,68906790,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019892&VEstado=16&VCodMunicipio=160030,1600302019892,16,160030,53ff81f60c404759620209bf
PMM P S IPIXUNA MIRANDA,6223826,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,IPIXUNA MIRANDA,56,,,IPIXUNA,68912000,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306223826&VEstado=16&VCodMunicipio=160030,1600306223826,16,160030,53ff81f60c404759620209c0
PMM P S FOZ DO MACACOARI II,2021978,,PREFEITURA MUNCIPAL DE MACAPA,--,JURÍDICA,MACACOARIBAILIQUE,S/N,(96)2131109,IGARAPE PORCOS,AREA RURAL,68912350,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021978&VEstado=16&VCodMunicipio=160030,1600302021978,16,160030,53ff81f60c404759620209c1
PMM P S DO CANTAZAL,2019787,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,CANTAZAL DO PACUI,01,(96)2131109,,CANTAZAL DO PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019787&VEstado=16&VCodMunicipio=160030,1600302019787,16,160030,53ff81f70c404759620209c2
PMM P S DO MARUANUM II,2019965,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO DE MACAPA,01,(96)2131109,,MARUANUM,68912350,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019965&VEstado=16&VCodMunicipio=160030,1600302019965,16,160030,53ff81f70c404759620209c3
PMM P S CARAPANATUBA,6223850,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,CARAPANATUBA,02,,,CARAPANATUBA,68913000,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306223850&VEstado=16&VCodMunicipio=160030,1600306223850,16,160030,53ff81f80c404759620209c4
PMM P S BACABA,2019884,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,DISTRITO CARAPANATUBA,01,(96)2131109,,BAILIQUE,68913000,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019884&VEstado=16&VCodMunicipio=160030,1600302019884,16,160030,53ff81f80c404759620209c5
PMM P S CORRE AGUA DO PIRIRIM,2019922,,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,SAO JOAQUIM DO PACUI,01,(96)2131109,,PACUI,68912500,MACAPA - IBGE - 160030,AP,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302019922&VEstado=16&VCodMunicipio=160030,1600302019922,16,160030,53ff81f80c404759620209c6
