Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
SECRETARIA MUNICIPAL DE SAUDE DE BURITICUPU,6410898,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,98-3664-7538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326410898&VEstado=21&VCodMunicipio=210232,2102326410898,21,210232,5407c5b85c3ed43e2218ee06
SAMU 192 SERVICO DE ATEND MOVEL DE BURITICUPU UBS 1,6954103,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,98-36647538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326954103&VEstado=21&VCodMunicipio=210232,2102326954103,21,210232,5407c5bb5c3ed43e2218ee07
POSTO DE SAUDE SANTA MARIA,3594572,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA PRINCIPAL,S/N,98-3664-7538,POVOADO,SANTA MARIA,65393000,BURITICUPU - IBGE - 210232,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102323594572&VEstado=21&VCodMunicipio=210232,2102323594572,21,210232,5407c5bb5c3ed43e2218ee08
NUCLEO DE APOIO A SAUDE DA FAMILIA DE BURITICUPU NASF I,6752098,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,98-3664-7538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326752098&VEstado=21&VCodMunicipio=210232,2102326752098,21,210232,5407c5bb5c3ed43e2218ee09
SAMU 192 SERVICO DE ATEND MOVEL DE BURITICUPU USB 2,6954111,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,98-3664-7538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326954111&VEstado=21&VCodMunicipio=210232,2102326954111,21,210232,5407c5bc5c3ed43e2218ee0a
CENTRO DE SAUDE VILA 21 DE MAIO,5879744,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA PRINCIPAL,S/N,983664-7538,ZONA RURAL,VILA 21 DE MAIO,65393000,BURITICUPU - IBGE - 210232,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102325879744&VEstado=21&VCodMunicipio=210232,2102325879744,21,210232,5407c5be5c3ed43e2218ee0b
CENTRO DE SAUDE UFMA,2530155,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA DA LIBERDADE,09,(98)664 7138,,CENTRO,65393000,BURITICUPU - IBGE - 210232,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102322530155&VEstado=21&VCodMunicipio=210232,2102322530155,21,210232,5407c5be5c3ed43e2218ee0c
CLINICA DIAGNOSIS,7080395,12444557000109,IRIS M DE OLIVEIRA,--,JURÍDICA,AV JOAO CASTELO,231,(98) 36646970,,CENTRO,65393000,BURITICUPU - IBGE - 210232,MA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,010,SMS,25/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102327080395&VEstado=21&VCodMunicipio=210232,2102327080395,21,210232,5407c5be5c3ed43e2218ee0d
CENTRO DE REABILITACAO FISICA DE BURITICUPU,6948790,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,(98)36647538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326948790&VEstado=21&VCodMunicipio=210232,2102326948790,21,210232,5407c5be5c3ed43e2218ee0e
HOSPITAL MUNICIPAL PEDRO NEIVA DE SANTANA,2450429,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA LUCIA,S/N,98-3664-7538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,HOSPITAL GERAL,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102322450429&VEstado=21&VCodMunicipio=210232,2102322450429,21,210232,5407c5bf5c3ed43e2218ee0f
CENTRO DE DISTRIBUICAO DE MEDICAMENTO FARMACIA BASICA,7068719,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,98-36647538,SEC DE SAUDE,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,FARMACIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,542-PRD,SES,20/07/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102327068719&VEstado=21&VCodMunicipio=210232,2102327068719,21,210232,5407c5c05c3ed43e2218ee10
CENTRO DE ATENCAO PSICOSSOCIAL DE BURITICUPU,7029861,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,AV CASTELO BRANCO,S/N,,,CENTRO,65393000,BURITICUPU - IBGE - 210232,MA,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102327029861&VEstado=21&VCodMunicipio=210232,2102327029861,21,210232,5407c5c05c3ed43e2218ee11
CDLB,3008282,04243047000137,CENTRO DE DIAGNOSTICO LABORATORIAL DE BURITICUPU,--,JURÍDICA,AV JOAO CASTELO,190,,,CENTRO,65393000,BURITICUPU - IBGE - 210232,MA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,13,SMS,28/09/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102323008282&VEstado=21&VCodMunicipio=210232,2102323008282,21,210232,5407c5c05c3ed43e2218ee12
UNIDADE SAUDE DA FAMILIA OTAVIO AGUIAR PONTES,2464950,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,R NOVA,S/N,(99)35331060,,POV CENTRO NOVO,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464950&VEstado=21&VCodMunicipio=210235,2102352464950,21,210235,5407c5c23f6b394e225ee7a8
CENTRO DE ENDEMIAS E CONTROLE DE DOENCAS,6746926,,PREFEITURA MUNICIPAL DE BURITICUPU,--,JURÍDICA,RUA SANTA MARIA,S/N,(98)3664-7538,,TERRA BELA,65393000,BURITICUPU - IBGE - 210232,MA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102326746926&VEstado=21&VCodMunicipio=210232,2102326746926,21,210232,5407c5c23f6b394e225ee7a9
UNIDADE SAUDE DA FAMILIA LINDALVA LOPES PEREIRA,2464942,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,AV CENTRAL,S/N,(99)35331060,,TANQUE,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464942&VEstado=21&VCodMunicipio=210235,2102352464942,21,210235,5407c5c23f6b394e225ee7aa
UBS DE BURITIRANA,7202857,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA NEY BRAGA,188,(99)35331060,,CENTRO,65935500,BURITIRANA - IBGE - 210235,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102357202857&VEstado=21&VCodMunicipio=210235,2102357202857,21,210235,5407c5c23f6b394e225ee7ab
UNIDADE DE VIGILANCIA EM SAUDE DE BURITIRANA,2464985,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA DOM PEDRO II,S/N,99 35331029,,CENTRO,65935500,BURITIRANA - IBGE - 210235,MA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464985&VEstado=21&VCodMunicipio=210235,2102352464985,21,210235,5407c5c23f6b394e225ee7ac
UBS ASSENTAMENTO PADRE JOSINO,7319002,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA PRINCIPAL,S/N,,,ASSENTAMENTO PADRE J,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102357319002&VEstado=21&VCodMunicipio=210235,2102357319002,21,210235,5407c5c33f6b394e225ee7ad
POSTO DE SAUDE DO VARJAO,2464934,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,R JAIRO SALDANHA,S/N,(99)35331060,,POV VARJAO DO CRENTE,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464934&VEstado=21&VCodMunicipio=210235,2102352464934,21,210235,5407c5c33f6b394e225ee7ae
POSTO DE SAUDE CENTRO DO ZE NEL,2464926,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,R PRINCIPAL,S/N,(98)5331163,,POV CENTRO DO ZE NEL,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464926&VEstado=21&VCodMunicipio=210235,2102352464926,21,210235,5407c5c33f6b394e225ee7af
UBS ASSENTAMENTO TABULEIRAO,7318995,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA PRINCIPAL,S/N,,,ASSENTAMENTO TABULEI,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102357318995&VEstado=21&VCodMunicipio=210235,2102357318995,21,210235,5407c5c33f6b394e225ee7b0
UBS ASSENTAMENTO SARAMADAIA,7318987,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA SANTO ANTONIO,S/N,,,ASSENTAMENTO SARAMAD,65935500,BURITIRANA - IBGE - 210235,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102357318987&VEstado=21&VCodMunicipio=210235,2102357318987,21,210235,5407c5c33f6b394e225ee7b1
LABORATORIO CENTRAL BURITIRANA,2613999,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,PRACA DA JUVENTUDE,16,(98),,CENTRO,65935500,BURITIRANA - IBGE - 210235,MA,LABORATORIO DE SAUDE PUBLICA,LABORATORIO MUNICIPAL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352613999&VEstado=21&VCodMunicipio=210235,2102352613999,21,210235,5407c5c43f6b394e225ee7b2
CENTRO DE SAUDE BURITIRANA,2464357,,PREFEITURA MUNICIPAL DE BURITIRANA,--,JURÍDICA,RUA DOM PEDRO II,S/N,(99)35331060,,CENTRO,65935500,BURITIRANA - IBGE - 210235,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102352464357&VEstado=21&VCodMunicipio=210235,2102352464357,21,210235,5407c5c43f6b394e225ee7b3
UNIDADE DE VIGILANCIA SANITARIA E EPIDEMIOLOGICA,2461722,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,RUA MANOEL CLODOMIR SEREJO,193,(98)33561178,,CENTRO,65210000,CAJARI - IBGE - 210250,MA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102502461722&VEstado=21&VCodMunicipio=210250,2102502461722,21,210250,5407c5c43f6b394e225ee7b4
UNIDADE MISTA MARIA DA PAZ CARDOSO,2461714,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,MANOEL CLODOMIR SEREJO,193,(98)33561178,,CENTRO,65210000,CAJARI - IBGE - 210250,MA,UNIDADE MISTA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102502461714&VEstado=21&VCodMunicipio=210250,2102502461714,21,210250,5407c5c43f6b394e225ee7b5
UNIDADE BASICA DE SAUDE LADEIRA,3475743,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,POVOADO LADEIRA,S/N,,POVOADO,POV LADEIRA,65210000,CAJARI - IBGE - 210250,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102503475743&VEstado=21&VCodMunicipio=210250,2102503475743,21,210250,5407c5c43f6b394e225ee7b6
UNIDADE BASICA DE SAUDE DO MOCOROCA,7012993,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,POVOADO MOCOROCA,S/N,,,ZONA RURAL,65210000,CAJARI - IBGE - 210250,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102507012993&VEstado=21&VCodMunicipio=210250,2102507012993,21,210250,5407c5c43f6b394e225ee7b7
UNIDADE BASICA DE SAUDE BOA VISTA,2644312,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,POVOADO BOA VISTA,13,,,BOA VISTA,65210000,CAJARI - IBGE - 210250,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102502644312&VEstado=21&VCodMunicipio=210250,2102502644312,21,210250,5407c5c53f6b394e225ee7b8
UNIDADE BASICA DE SAUDE GAMELEIRA,2461749,,06469837000160,--,JURÍDICA,POVOADO GAMELEIRA,S/N,(98)3561365,POVOADO,POV GAMELEIRA,65210000,CAJARI - IBGE - 210250,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102502461749&VEstado=21&VCodMunicipio=210250,2102502461749,21,210250,5407c5c53f6b394e225ee7b9
UNIDADE BASICA DE SAUDE ENSEADA GRANDE,2461730,,06469837000160,--,JURÍDICA,POV ENSEADA GRANDE,01,(98)3561365,POVOADO,POV ENSEADA GRANDE,65210000,CAJARI - IBGE - 210250,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102502461730&VEstado=21&VCodMunicipio=210250,2102502461730,21,210250,5407c5c53f6b394e225ee7ba
NUCLEO DE APOIO A SAUDE DA FAMILIA,7468024,,PREFEITURA MUNICIPAL DE CAJARI,--,JURÍDICA,RUA GRANDE,01,(98) 84084687,,CENTRO,65210000,CAJARI - IBGE - 210250,MA,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102507468024&VEstado=21&VCodMunicipio=210250,2102507468024,21,210250,5407c5c53f6b394e225ee7bb
UNIDADE BASICA DE SAUDE EDILSON BARBOSA DA CONCEICAO,7309325,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,RUA PRICIPAL,S/N,(98) 3462 12 - 35,POVOADO,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,CENTRO DE SAUDE/UNIDADE BASICA,,FEDERAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102707309325&VEstado=21&VCodMunicipio=210270,2102707309325,21,210270,5407c5c63f6b394e225ee7bc
UNIDADE BASICA ANA DO CARMO BRANDAO,2307537,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,ESTRADA DE PIRAPEMAS,S/N,,,VILA PALMEIRA,65465000,CANTANHEDE - IBGE - 210270,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102702307537&VEstado=21&VCodMunicipio=210270,2102702307537,21,210270,5407c5c63f6b394e225ee7bd
UNIDADE BASICA DE SAUDE MARIA SANTANA DO NASCIMENTO QUARESMA,6591094,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,ESTRADA DE MATOES,S/N,34621235,,CAJUI,65465000,CANTANHEDE - IBGE - 210270,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102706591094&VEstado=21&VCodMunicipio=210270,2102706591094,21,210270,5407c5c63f6b394e225ee7be
UNIDADE MISTA SANTA FILOMENA,2307510,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,AV RIO BRANCO,002,(98)04621115,,CENTRO,65465000,CANTANHEDE - IBGE - 210270,MA,UNIDADE MISTA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102702307510&VEstado=21&VCodMunicipio=210270,2102702307510,21,210270,5407c5c73f6b394e225ee7bf
UNIDADE BASICA DE SAUDE MARTINHA MONTELO MARTINS,2307502,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,POVOADO PINDOVAL,S/N,,,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102702307502&VEstado=21&VCodMunicipio=210270,2102702307502,21,210270,5407c5c73f6b394e225ee7c0
UNIDADE BASICA DE SAUDE JOSE QUARESMA,7443587,,PRFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,POVOADO SAO PATRICIO,S/N,98 3462-1235,,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102707443587&VEstado=21&VCodMunicipio=210270,2102707443587,21,210270,5407c5c73f6b394e225ee7c1
SECRETARIA MUNICIPAL DE SAUDE,6401449,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,PRACA PAULO RODRIGUES,01,98 34631235,,CENTRO,65465000,CANTANHEDE - IBGE - 210270,MA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102706401449&VEstado=21&VCodMunicipio=210270,2102706401449,21,210270,5407c5c73f6b394e225ee7c2
POSTO DE SAUDE MORROS DE CIMA,2307529,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,POV MORROS,S/N,,,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102702307529&VEstado=21&VCodMunicipio=210270,2102702307529,21,210270,5407c5c73f6b394e225ee7c3
POSTO DE SAUDE DO POVOADO CACHIMBOS,7043465,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,POVOADO CACHIMBOS,S/N,98 3462 1235,,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102707043465&VEstado=21&VCodMunicipio=210270,2102707043465,21,210270,5407c5c83f6b394e225ee7c4
POLO DE ACADEMIA DA PRACA DE EVENTOS,6884571,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,RUA BENEDITO LOPES,S/N,,,CENTRO,65465000,CANTANHEDE - IBGE - 210270,MA,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102706884571&VEstado=21&VCodMunicipio=210270,2102706884571,21,210270,5407c5c83f6b394e225ee7c5
POSTO DE SAUDE GALVAO,2307499,,PREFEITURA MUNICIPAL DE CANTANHEDE,--,JURÍDICA,POVOADO GALVAO,S/N,,,ZONA RURAL,65465000,CANTANHEDE - IBGE - 210270,MA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102702307499&VEstado=21&VCodMunicipio=210270,2102702307499,21,210270,5407c5c83f6b394e225ee7c6
APAE DE CANTANHEDE,7073437,06865639000116,ASSOCIACAO DOS PAIS E AMIGOS DOS EXECEPCIONAIS DE CANTANHEDE,--,JURÍDICA,AV DEP LISTER CALDAS,631,9884162065,,CENTRO,65465000,CANTANHEDE - IBGE - 210270,MA,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,8720499,SMS,07/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2102707073437&VEstado=21&VCodMunicipio=210270,2102707073437,21,210270,5407c5c93f6b394e225ee7c7
