Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
POSTO DE SAUDE DE CHAPEUS,2407752,,PREFEITURA MUNICIPAL DE MARTINS,--,JURÍDICA,SITIO CHAPEUS,S/N,(84)2322662,,ZONA RURAL,59800000,MARTINS - IBGE - 240740,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407402407752&VEstado=24&VCodMunicipio=240740,2407402407752,24,240740,540806fa3467a3e733a872cc
PSF II,6479022,,PREFEITURA MUNICIPAL DE JUNDIA,--,JURÍDICA,RUA PROJETADA,22,,,SANTA FE,59188000,JUNDIA - IBGE - 240615,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406156479022&VEstado=24&VCodMunicipio=240615,2406156479022,24,240615,540806fa3467a3e733a872cd
POSTO DE SAUDE DE SANTA FE,2375192,,SECRETARIA MUNICIPAL DE SAUDE DE JUNDIARN,--,JURÍDICA,RUA ANITA ALVES DE BARROS,S/N,(84)2855058,,SANTA FE,59188000,JUNDIA - IBGE - 240615,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406152375192&VEstado=24&VCodMunicipio=240615,2406152375192,24,240615,540806fa3467a3e733a872ce
POSTO DE SAUDE DE LAJEDO GRANDE,3004163,,PREFEITURA MUNICIPAL DE JUNDIAI,--,JURÍDICA,SITIO LAJEDO GRANDE,1,,,LAGEDO GRANDE,59188000,JUNDIA - IBGE - 240615,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406153004163&VEstado=24&VCodMunicipio=240615,2406153004163,24,240615,540806fa3467a3e733a872cf
MATERNIDADE DR MANOEL VILACA,2407701,08238016000149,APAMI DE MARTINS,--,JURÍDICA,RUA JOAQUIM INACIO,101,(84)3912225,,CENTRO,59800000,MARTINS - IBGE - 240740,RN,UNIDADE MISTA,,PRIVADA,MUNICIPAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,241/1985,SES,05/07/1985,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407402407701&VEstado=24&VCodMunicipio=240740,2407402407701,24,240740,540806fa3467a3e733a872d0
POSTO DE SAUDE DE ARISCO DOS PIRES,3004236,,PREFEITURA MUNICIPAL DE JUNDIA,--,JURÍDICA,SITIO ARISCO DOS PIRES,1,,,ARISCO DOS PIRES,59188000,JUNDIA - IBGE - 240615,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406153004236&VEstado=24&VCodMunicipio=240615,2406153004236,24,240615,540806fb3467a3e733a872d1
NUCLEO DE APOIO A SAUDE DA FAMILIA NASF III,7305575,,PREFEITURA MUNICIPAL DE JUNDIA,--,JURÍDICA,RUA DA MATRIZ,305,,,CENTRO,59188000,JUNDIA - IBGE - 240615,RN,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406157305575&VEstado=24&VCodMunicipio=240615,2406157305575,24,240615,540806fb3467a3e733a872d2
UNIDADE MISTA SANTA ISABEL,7503407,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,RUA JOSE PINTO FREIRE,S/N,8432402293,,CENTRO,59198000,MONTANHAS - IBGE - 240770,RN,UNIDADE MISTA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407707503407&VEstado=24&VCodMunicipio=240770,2407707503407,24,240770,540806fd3467a3e733a872d3
UBS SERROTE,2375060,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,SITIO SERROTE,S/N,,,ZONA RURAL,59198000,MONTANHAS - IBGE - 240770,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407702375060&VEstado=24&VCodMunicipio=240770,2407702375060,24,240770,540806fd3467a3e733a872d4
CENTRO DE SAUDE DE JUNDIA,2375168,,PREFEITURA MUNICIPAL DE JUNDIA,--,JURÍDICA,RUA DA MATRIZ,350,(84)2855058,,CENTRO,59188000,JUNDIA - IBGE - 240615,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2406152375168&VEstado=24&VCodMunicipio=240615,2406152375168,24,240615,540806fd3467a3e733a872d5
UBS RUA NOVA,2375052,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,RUA NOVA,S/N,,,CENTRO,59198000,MONTANHAS - IBGE - 240770,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407702375052&VEstado=24&VCodMunicipio=240770,2407702375052,24,240770,540806fe3467a3e733a872d6
UBS CIDADE NOVA,3009556,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,RUA JOSE GALVAO FILHO,215,,,CENTRO,59198000,MONTANHAS - IBGE - 240770,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407703009556&VEstado=24&VCodMunicipio=240770,2407703009556,24,240770,540806fe3467a3e733a872d7
UBS CENTRO II,3009564,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,RUA JOSE GALVAO FILHO,215,(84) 32402293,,BELA VISTA,59198000,MONTANHAS - IBGE - 240770,RN,UNIDADE MISTA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407703009564&VEstado=24&VCodMunicipio=240770,2407703009564,24,240770,540806fe3467a3e733a872d8
UBS PROVISORIA,7537697,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,RUA PROJETADA,S/N,,,CENTRO,59198000,MONTANHAS - IBGE - 240770,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407707537697&VEstado=24&VCodMunicipio=240770,2407707537697,24,240770,540806ff3467a3e733a872d9
SECRETARIA MUNICIPAL DE SAUDE,6464971,,PREFEITURA MUNICIPAL DE MONTANHAS,--,JURÍDICA,PRACA 20 DE JULHO,S/N,(84) 3240-2003,,CENTRO,59198000,MONTANHAS - IBGE - 240770,RN,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407706464971&VEstado=24&VCodMunicipio=240770,2407706464971,24,240770,540807003467a3e733a872db
UNIDADE MOVEL ODONTOLOGICA E OFTALMOLOGICA,6562221,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,AV MONICA DANTAS,28,84 3271-6550,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL TERRESTRE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407106562221&VEstado=24&VCodMunicipio=240710,2407106562221,24,240710,540807023467a3e733a872e2
UNIDADE MOVEL ODONTOLOGICA,3006387,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,AV GOVERNADOR GERALDO MELO,S/N,( ),,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL TERRESTRE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407103006387&VEstado=24&VCodMunicipio=240710,2407103006387,24,240710,540807043467a3e733a872e3
UNIDADE DE VIGILANCIA SANITARIA,2593335,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,CAP JOAO LOURENCO,S/N,,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102593335&VEstado=24&VCodMunicipio=240710,2407102593335,24,240710,540807043467a3e733a872e5
SAMU 192 USB MACAIBA V,7300433,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR 304,1,3271 7068,,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107300433&VEstado=24&VCodMunicipio=240710,2407107300433,24,240710,540807053467a3e733a872e6
SECRETARIA MUNICIPAL DE MACAIBA,6559689,11303093000140,SECRETARIA MUNICIPAL DE MACAIBA,--,JURÍDICA,AV MONICA DANTAS,28,,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407106559689&VEstado=24&VCodMunicipio=240710,2407106559689,24,240710,540807063467a3e733a872e7
SAMU 192 USB PARNAMIRIM I,7300468,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR304,01,84 2371 7068,,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107300468&VEstado=24&VCodMunicipio=240710,2407107300468,24,240710,540807073467a3e733a872e8
SAMU 192 USB MACAIBA IV,7281218,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR304,01,84 3271 7068,KM299,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107281218&VEstado=24&VCodMunicipio=240710,2407107281218,24,240710,540807073467a3e733a872e9
SAMU 192 USA MACAIBA III,7281196,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR304,01,84 - 3271 7068,299,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107281196&VEstado=24&VCodMunicipio=240710,2407107281196,24,240710,540807073467a3e733a872ea
SAMU 192 USA MACAIBA II,7281250,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR304,01,84 3271 7068,KM299,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107281250&VEstado=24&VCodMunicipio=240710,2407107281250,24,240710,540807073467a3e733a872eb
UNIDADE DE PRONTO ATENDIMENTO MACAIBA,6742017,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,AVENIDA JUNDIAI,100,(84)3271-4204,,ESTRADA DE JUNDIAI,59280000,MACAIBA - IBGE - 240710,RN,PRONTO ATENDIMENTO,UPA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407106742017&VEstado=24&VCodMunicipio=240710,2407106742017,24,240710,540807073467a3e733a872ec
SAMU 192 METROPOLITANO RN,5401348,,SECRETARIA ESTADUAL DA SAUDE,--,JURÍDICA,BR 304,298,084 -3271 7068,,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS,ESTADUAL,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407105401348&VEstado=24&VCodMunicipio=240710,2407105401348,24,240710,540807093467a3e733a872ed
PRONTO ATENDIMENTO ODONTOLOGICO PAO,3329135,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA CAPITAO JOAO LOURENCO,S/N,(84)2716550,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407103329135&VEstado=24&VCodMunicipio=240710,2407103329135,24,240710,540807093467a3e733a872ee
SAMU 192 USA MACAIBA I,7281242,,SECRETARIA ESTADUAL DE SAUDE,--,JURÍDICA,BR 304,01,84 3271 7068,KM299,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107281242&VEstado=24&VCodMunicipio=240710,2407107281242,24,240710,5408070a3467a3e733a872ef
POSTO DE SAUDE DE MATA VERDE,2473526,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,MATA VERDE,S/N,,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473526&VEstado=24&VCodMunicipio=240710,2407102473526,24,240710,5408070b3467a3e733a872f0
POSTO DE SAUDE GUARAPES,6675565,,SECRETARIA MUNICIPAL DE MACAIBA,--,JURÍDICA,SITIO GUARAPES,01,84 3271-6550,,GUARAPES,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407106675565&VEstado=24&VCodMunicipio=240710,2407106675565,24,240710,5408070b3467a3e733a872f1
POSTO DE SAUDE DE RIACHO DO FEIJAO,2473534,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,POVOADO RIACHO DO FEIJAO,S/N,,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473534&VEstado=24&VCodMunicipio=240710,2407102473534,24,240710,5408070b3467a3e733a872f2
POSTO DE SAUDE DE LAGOA DO LIMA,2473542,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,LAGOA DO LIMA,S/N,,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473542&VEstado=24&VCodMunicipio=240710,2407102473542,24,240710,5408070c3467a3e733a872f3
POSTO DE SAUDE DE BETULIA,2473593,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,SITIO BETULIA,S/N,,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473593&VEstado=24&VCodMunicipio=240710,2407102473593,24,240710,5408070c3467a3e733a872f4
POSTO DE SAUDE DAS CAMPINAS,2473445,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA MANOEL FERNANDES DA SILVA,S/N,,,CAMPINAS,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473445&VEstado=24&VCodMunicipio=240710,2407102473445,24,240710,5408070c3467a3e733a872f5
POSTO DE SAUDE DE CAPOEIRAS,2473607,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,SITIO CAPOEIRAS,S/N,,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473607&VEstado=24&VCodMunicipio=240710,2407102473607,24,240710,5408070e3467a3e733a872f6
LABORATORIO DE ANALISES CLINICAS DANTAS,2593408,11979887000128,EDILMA DANTAS CYSNEIROS ME,--,JURÍDICA,RUA DR PEDRO VELHO,33,(84)32711012,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,404/03,SES,29/04/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102593408&VEstado=24&VCodMunicipio=240710,2407102593408,24,240710,5408070f3467a3e733a872f7
LABORATORIO DE ANALISES CLINICAS DR NOBRE LTDA,2593386,02440715000190,LABORATORIO DE ANALISES CLINICAS DR NOBRE LTDA,--,JURÍDICA,RUA VISCONDE RIO BRANCO,S/N,(84)2711250,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,590/03,SES,01/08/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102593386&VEstado=24&VCodMunicipio=240710,2407102593386,24,240710,5408070f3467a3e733a872f8
ESCOLA MUNICIPAL LUIZ DA CAMARA CASCUDO,2473585,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA TEODOMIRO GARCIA,S/N,,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CONSULTORIO ISOLADO,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473585&VEstado=24&VCodMunicipio=240710,2407102473585,24,240710,5408070f3467a3e733a872f9
E S F TRAIRAS,2473461,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA LEAO DO NORTE,12,(84)3631-2014,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473461&VEstado=24&VCodMunicipio=240710,2407102473461,24,240710,540807113467a3e733a872fa
E S F VILA SAO JOSE,3277151,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA MARIA MEDEIROS DA ROCHA,S/N,(84)3271-6512,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407103277151&VEstado=24&VCodMunicipio=240710,2407103277151,24,240710,540807113467a3e733a872fb
E S F TAPARA,7026226,,E S F TAPARA,--,JURÍDICA,SITIO TAPARA,S/N,(84)3631-6069,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107026226&VEstado=24&VCodMunicipio=240710,2407107026226,24,240710,540807113467a3e733a872fc
HOSPITAL REGIONAL ALFREDO MESQUITA,2473577,08241754010531,SECRETARIA DE SAUDE PUBLICA,--,JURÍDICA,RUA DR PEDRO MATOS,01,(84)32716804,,FERREIRO TORTO,59280000,MACAIBA - IBGE - 240710,RN,HOSPITAL GERAL,,ESTADUAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473577&VEstado=24&VCodMunicipio=240710,2407102473577,24,240710,540807123467a3e733a872fd
INSTITUTO DA VISAO DO RN LTDA,7256566,17844717000112,INSTITUTO DA VISAO DO RN LTDA,--,JURÍDICA,AV MONICA DANTAS,S/N,8432711024,,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107256566&VEstado=24&VCodMunicipio=240710,2407107256566,24,240710,540807123467a3e733a872fe
E S F RIACHO DO SANGUE,6403050,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RIACHO DO SANGUE,S/N,3271-6547,,ZONA RURAL,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407106403050&VEstado=24&VCodMunicipio=240710,2407106403050,24,240710,540807123467a3e733a872ff
E S F POTENGI,5046564,,PREFEITURA MUNICIPAL DE MACAIBA,--,JURÍDICA,RUA POTENGI,S/N,3271-6642,POTENGI,CENTRO,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407105046564&VEstado=24&VCodMunicipio=240710,2407105046564,24,240710,540807143467a3e733a87300
E S F SHALOM,7065744,,E S F SHALOM,--,JURÍDICA,RUA ARTUR ARAUJO,4186,8432716550,,MANGABEIRA,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407107065744&VEstado=24&VCodMunicipio=240710,2407107065744,24,240710,540807143467a3e733a87301
E S F MORADA DA FE,2473488,,E S F MORADA DA FE,--,JURÍDICA,RUA 8 DE DEZEMBRO,S/N,(84)3271-6567,,MORADA DA FE,59280000,MACAIBA - IBGE - 240710,RN,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2407102473488&VEstado=24&VCodMunicipio=240710,2407102473488,24,240710,540807153467a3e733a87302
