Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
PS DO POVOADO BOQUEIRAO,2366886,,SMS DE GILBUES,--,JURÍDICA,POVOADO BOQUEIRAO,S/N,,,ZONA RURAL,64930000,GILBUES - IBGE - 220440,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204402366886&VEstado=22&VCodMunicipio=220440,2204402366886,22,220440,54084fe9f1e9aa4b4ebdba55
PS POCO DA AREIA PSF,2366819,,SMS DE FRONTEIRAS,--,JURÍDICA,POV POCO DA AREIA,S/N,,CASA,Z RURAL,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302366819&VEstado=22&VCodMunicipio=220430,2204302366819,22,220430,54084feaf1e9aa4b4ebdba56
PS GARAPA,2366797,,SMS DE FRONTEIRAS,--,JURÍDICA,POV GARAPA,S/N,,CASA,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302366797&VEstado=22&VCodMunicipio=220430,2204302366797,22,220430,54084feaf1e9aa4b4ebdba57
PS ALECRIM,2366800,,SMS DE FRONTEIRAS,--,JURÍDICA,POV ALECRIM,S/N,,CASA,Z RURAL,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302366800&VEstado=22&VCodMunicipio=220430,2204302366800,22,220430,54084febf1e9aa4b4ebdba58
HOSP MUNICIPAL NORBERTO ANGELO PEREIRA,2694301,,PM DE FRONTEIRAS,--,JURÍDICA,AV JOSE AQUILES DE SOUSA,S/N,(86)4541152,,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,HOSPITAL GERAL,,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302694301&VEstado=22&VCodMunicipio=220430,2204302694301,22,220430,54084febf1e9aa4b4ebdba59
PS CURRAL QUEIMADO,2366835,,SMS DE FRONTEIRAS,--,JURÍDICA,POV CURRAL QUEIMADO,S/N,,CASA,Z RURAL,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302366835&VEstado=22&VCodMunicipio=220430,2204302366835,22,220430,54084fedf1e9aa4b4ebdba5a
LAB DE ANAL CLIN DE FRONTEIRAS LTDA,2324520,05587670000170,LAB DE ANAL CLIN DE FRONTEIRAS LTDA,--,JURÍDICA,AV LANDRI SALES,0377,,,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302324520&VEstado=22&VCodMunicipio=220430,2204302324520,22,220430,54084fedf1e9aa4b4ebdba5b
CAPS I DE FRONTEIRAS,7468733,,SMS DE FRONTEIRAS,--,JURÍDICA,RUA 09 DE JUNHO,S/N,,,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,009/2014,SMS,07/01/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204307468733&VEstado=22&VCodMunicipio=220430,2204307468733,22,220430,54084fedf1e9aa4b4ebdba5c
CENTRO DE ATENCAO PSICOSSOCIAL CAPS I DE GILBUES,7329490,,SMS DE GILBUES,--,JURÍDICA,AVENIDA ZEFERINO VIEIRA,S/N,89 35781439,,URBANO,64930000,GILBUES - IBGE - 220440,PI,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,14,SMS,03/06/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204407329490&VEstado=22&VCodMunicipio=220440,2204407329490,22,220440,54084ff9f1e9aa4b4ebdba5d
PS SAO GONCALO PSF,2366827,,SMS DE FRONTEIRAS,--,JURÍDICA,POV SAO GONCALO,S/N,,CASA,Z RURAL,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302366827&VEstado=22&VCodMunicipio=220430,2204302366827,22,220430,54084ff9f1e9aa4b4ebdba5e
SAMU 192 GUADALUPE 02,7132514,,SECRETARIA MUNIICPAL DE GUADALUPE,--,JURÍDICA,BR 135,S/N,,,V PARNAIBA,64840000,GUADALUPE - IBGE - 220450,PI,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204507132514&VEstado=22&VCodMunicipio=220450,2204507132514,22,220450,54084ffaf1e9aa4b4ebdba5f
SAMU 192 GUADALUPE 01,7129165,,SECRETARIA MUNICIPAL DE SAUDE DE GUADALUPE,--,JURÍDICA,BR 135,S/N,8935521247,,VILA PARNAIBA,64840000,GUADALUPE - IBGE - 220450,PI,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204507129165&VEstado=22&VCodMunicipio=220450,2204507129165,22,220450,54084ffbf1e9aa4b4ebdba60
PS DR LEONIDAS ARAIS MOUSINHO,5374715,,SMS GUADALUPE,--,JURÍDICA,RUA MODESTA,S/N,8935521247,,VILA NOVA,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204505374715&VEstado=22&VCodMunicipio=220450,2204505374715,22,220450,54084ffbf1e9aa4b4ebdba61
PS COQUEIRO,2367076,,SMS DE GUADALUPE,--,JURÍDICA,R MARIANO DE CASTRO,S/N,(86)5521247,CASA,COQUEIRO,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,PS.05.501,SMS,29/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204502367076&VEstado=22&VCodMunicipio=220450,2204502367076,22,220450,54084ffcf1e9aa4b4ebdba62
PS DIRCEU ARCOVERDE,2367084,,SMS DE GUADALUPE,--,JURÍDICA,AV MANOEL RIBEIRO DA FONSECA,S/N,(86)35521247,CASA,CRUZETA,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,PS.05.502,SMS,29/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204502367084&VEstado=22&VCodMunicipio=220450,2204502367084,22,220450,54084ffcf1e9aa4b4ebdba63
PS CONCEICAO FRANCO,3601889,,SECRETARIA MUNICIPAL DE SAUDE DE GUADALUPE,--,JURÍDICA,RUA SAO FRANCISCO,S/N,(89)5521247,,BELA VISTA,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,504,SMS,29/03/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204503601889&VEstado=22&VCodMunicipio=220450,2204503601889,22,220450,54084ffdf1e9aa4b4ebdba64
MED CENTER NICACIA MOUSINHO,6766307,05772854000290,A T N SERVICOS MEDICOS LTDA,--,JURÍDICA,QUADRA 13,39,89 - 3552 1887,,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,003/2011,SMS,03/01/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204506766307&VEstado=22&VCodMunicipio=220450,2204506766307,22,220450,54084ffdf1e9aa4b4ebdba65
LAB DE ANAL CLIN DE GUADALUPE,6424015,10599640000113,LABORATORIO DE ANALISES CLINICAS DE GUADALUPE LTDA,--,JURÍDICA,PRACA CESAR CALS,5304,,,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,LB.2004.140.08,SES,05/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204506424015&VEstado=22&VCodMunicipio=220450,2204506424015,22,220450,54084ffef1e9aa4b4ebdba66
HOSPITAL LOCAL DE GUADALUPE,2365251,,SMS DE GUADALUPE,--,JURÍDICA,RUA DO MELADAO,S/N,(86)35521163,QUADRA 15,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,UNIDADE MISTA,,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204502365251&VEstado=22&VCodMunicipio=220450,2204502365251,22,220450,54084ffef1e9aa4b4ebdba67
CS PERINA BATISTA DE CASTRO,2777614,,SMS DE GUADALUPE,--,JURÍDICA,QUADRA 06,S/N,(89)35521247,CASA,VILA PARNAIBA,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,PS. 05.501,SMS,29/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204502777614&VEstado=22&VCodMunicipio=220450,2204502777614,22,220450,54085000f1e9aa4b4ebdba68
FISIOVIDA,6476538,11123448000119,CENTRO DE REABILITACAO E FISIOTERAPIA LTDA,--,JURÍDICA,RUA 13 DE MAIO,S/N,,,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204506476538&VEstado=22&VCodMunicipio=220450,2204506476538,22,220450,54085000f1e9aa4b4ebdba69
CAPS DE GUADALUPE,5318793,,SMS DE GUADALUPE,--,JURÍDICA,QUADRA 37,03,89-3552-1080,,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,01.007,SMS,24/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204505318793&VEstado=22&VCodMunicipio=220450,2204505318793,22,220450,54085000f1e9aa4b4ebdba6a
SMS DE SAUDE DE ILHA GRANDE,2364468,,SECRETARIA DE SAUDE DE ILHA GRANDE,--,JURÍDICA,AV MARTINS RIBEIRO,1179,(86)332-30294,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00117,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204652364468&VEstado=22&VCodMunicipio=220465,2204652364468,22,220465,54085001f1e9aa4b4ebdba6b
PS MAE BELINHA,5385903,,SMS E ASSISTENCIA SOCIAL,--,JURÍDICA,RUA PROJETADA 42,270,(86)33230080,,CAL,64224000,ILHA GRANDE - IBGE - 220465,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,1002,SMS,01/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204655385903&VEstado=22&VCodMunicipio=220465,2204655385903,22,220465,54085001f1e9aa4b4ebdba6c
PS GOVERNADOR MAO SANTA,2778149,,SMS E DE ASSIST SOCIAL DE ILHA GRANDE,--,JURÍDICA,ESTRADA PARA TATUS,S/N,(86)3230090,,TATUS,64224000,ILHA GRANDE - IBGE - 220465,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00166,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204652778149&VEstado=22&VCodMunicipio=220465,2204652778149,22,220465,54085002f1e9aa4b4ebdba6d
PS DR JOAO SILVA FILHO,2364484,,SMS E DE ASSIST SOCIAL DE ILHA GRANDE,--,JURÍDICA,ESTRADA DO LEITE,300,(86) 33236737,,BARRO VERMELHO,64224000,ILHA GRANDE - IBGE - 220465,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00165,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204652364484&VEstado=22&VCodMunicipio=220465,2204652364484,22,220465,54085002f1e9aa4b4ebdba6e
PS CENTRO II,5385881,,SMS E ASSISTENCIA SOCIAL DE ILHA GRANDE,--,JURÍDICA,AVENIDA MARTINS RIBEIRO,1179,,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204655385881&VEstado=22&VCodMunicipio=220465,2204655385881,22,220465,54085003f1e9aa4b4ebdba6f
POSTO DE SAUDE DONA MAROCA,3579166,,SMS E DE ASSISTENCIA SOCIAL DE ILHA GRANDE,--,JURÍDICA,ESTRADA PEDRA DO SAL,S/N,(86)3323-0294,,LABINO,64224000,ILHA GRANDE - IBGE - 220465,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,1005,SMS,01/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204653579166&VEstado=22&VCodMunicipio=220465,2204653579166,22,220465,54085004f1e9aa4b4ebdba70
POLO DE ACADEMIA DE SAUDE DE ILHA GRANDE,7414234,,SMS E DE ASSISTENCIA SOCIAL DE ILHA GRANDE,--,JURÍDICA,AV MARTINS RIBEIRO,1179,8633230294,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204657414234&VEstado=22&VCodMunicipio=220465,2204657414234,22,220465,54085005f1e9aa4b4ebdba71
LACIG,4008928,04580037000197,LABDE ANAL CL DE ILHA GRANDE LTDA,--,JURÍDICA,RUA SAO JOSE,192,,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00177,SMS,01/01/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204654008928&VEstado=22&VCodMunicipio=220465,2204654008928,22,220465,54085005f1e9aa4b4ebdba72
HABILITA CLINICA DE FISIOTERAPIA,7004648,14029504000149,RODRIGUES CORREIA LTDA,--,JURÍDICA,AV MARTINS RIBEIRO,1286,,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,80001,SMS,23/03/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204657004648&VEstado=22&VCodMunicipio=220465,2204657004648,22,220465,54085006f1e9aa4b4ebdba73
CS EUGENIO HOLANDA,2364476,,SMS E DE ACAO SOCIAL DE ILHA GRANDE,--,JURÍDICA,AV MARTINS RIBEIRO,1179,(86)3230143,,CENTRO,64224000,ILHA GRANDE - IBGE - 220465,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00164,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204652364476&VEstado=22&VCodMunicipio=220465,2204652364476,22,220465,54085006f1e9aa4b4ebdba74
VIGILANCIA SANITARIA,3054934,,SMS DE HUGO NAPOLEAO,--,JURÍDICA,RUA PADRE BORGES,222,(86)32991121,,CENTRO,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00006,SMS,01/01/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204603054934&VEstado=22&VCodMunicipio=220460,2204603054934,22,220460,54085007f1e9aa4b4ebdba75
SMS DE HUGO NAPOLEAO,6833934,,SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO,--,JURÍDICA,AVENIDA PETRONIO PORTELA,35,8632991149,,CENTRO,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204606833934&VEstado=22&VCodMunicipio=220460,2204606833934,22,220460,54085007f1e9aa4b4ebdba76
PS FRANJA,2365944,,SMS DE HUGO NAPOLEAO,--,JURÍDICA,POVOADO FRANJA,12,(86)32991121,,ZONA RURAL,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00004,SMS,01/01/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204602365944&VEstado=22&VCodMunicipio=220460,2204602365944,22,220460,54085008f1e9aa4b4ebdba77
FISIOCLINICA,7124333,15811743000119,EMANUEL OSVALDO DE SOUSA ME,--,JURÍDICA,AV SETE DE SETEMBRO,S/N,,,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,132/2002,SMS,25/08/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204307124333&VEstado=22&VCodMunicipio=220430,2204307124333,22,220430,5408500a316ea16a4e7486b1
SECRETARIA MUNIICPAL DE SAUDE SEDE,3072487,,SECRETARIA MUNICIPAL DE GUADALUPE,--,JURÍDICA,PRACA CESAR CALS,1300,(89)5521247,,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204503072487&VEstado=22&VCodMunicipio=220450,2204503072487,22,220450,5408500a316ea16a4e7486b2
PS BELA VISTA,2365936,,SMS DE HUGO NAPOLEAO,--,JURÍDICA,POVOADO VISTA,11,(86)32991121,,ZONA RURAL,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00005,SMS,01/01/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204602365936&VEstado=22&VCodMunicipio=220460,2204602365936,22,220460,5408500a316ea16a4e7486b3
CLIFRA,2323737,69630820000163,CLIFRA CLINICA DE FISIOT E REABILITACAO LTDA,--,JURÍDICA,QUADRA QUATORZE,22,(86)5521366,CASA,CENTRO,64840000,GUADALUPE - IBGE - 220450,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,30217,SMS,22/06/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204502323737&VEstado=22&VCodMunicipio=220450,2204502323737,22,220450,5408500a316ea16a4e7486b4
CENTRO I DE SAUDE A DE MEDICINA MARCELO E MARCIO AYRES,2777991,,SMS DE FRONTEIRAS,--,JURÍDICA,AV MANOEL VALERIO,471,,PREDIO,CENTRO,64690000,FRONTEIRAS - IBGE - 220430,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,5822452,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204302777991&VEstado=22&VCodMunicipio=220430,2204302777991,22,220430,5408500a316ea16a4e7486b5
POSTO DO PSF GOMES,2365901,,SECRETARIA MUNICIPAL DE SAUDE DE HUGO NAPOLEAO,--,JURÍDICA,POVOADO GOMES,01,(86)32991121,ZONA RURAL,ZONA RURAL,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00003,SMS,01/01/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204602365901&VEstado=22&VCodMunicipio=220460,2204602365901,22,220460,5408500a316ea16a4e7486b6
CS DR HELVIDIO NUNES,2365928,,SMS DE HUGO NAPOLEAO,--,JURÍDICA,AVENIDA PETRONIO PORTELA,33,(86)32991121,,CENTRO,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00002,SMS,01/01/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204602365928&VEstado=22&VCodMunicipio=220460,2204602365928,22,220460,5408500a316ea16a4e7486b7
UMS INHAZINHA NUNES,2324253,,SMS DE INHUMA,--,JURÍDICA,RUA CORONEL CICERO PORTELA,463,(89)3477 1643,,CENTRO,64535000,INHUMA - IBGE - 220470,PI,UNIDADE MISTA,,MUNICIPAL,ESTADUAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,CS.2002.036.03,SES,13/12/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204702324253&VEstado=22&VCodMunicipio=220470,2204702324253,22,220470,5408500b316ea16a4e7486b8
SEC MUN DE SAUDE DE INHUMA PIAUI,4008952,06553739000107,SECRETARIA MUNICIPAL DE SAUDE DE INHUMA PIAUI,--,JURÍDICA,RUA DO AMPARO,586,(89)34771102,,CENTRO,64535000,INHUMA - IBGE - 220470,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204704008952&VEstado=22&VCodMunicipio=220470,2204704008952,22,220470,5408500b316ea16a4e7486b9
POSTO DO PSF ZONA URBANA,3054942,,SMS DE HUGO NAPOLEAO,--,JURÍDICA,AVENIDA PETRONIO PORTELA,00,(86)32991121,,CENTRO,64470000,HUGO NAPOLEAO - IBGE - 220460,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,00002,SMS,01/01/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2204603054942&VEstado=22&VCodMunicipio=220460,2204603054942,22,220460,5408500b316ea16a4e7486ba
